# 识别提示词表；格式：词条<TAB>优先级
# 来源：https://raw.githubusercontent.com/shenmin/cassotis-lexicon/029841eb409521e0a8c8c0321a9e763bcbff7b24/manifests/vertical/computing.tsv、https://raw.githubusercontent.com/thunlp/THUOCL/a30ce79d895d01ab5132a5c74c29703ff7efb4cc/data/THUOCL_IT.txt
冒泡排序	0.590515
动态分配	0.590437
配置参数	0.590282
数据段	0.590190
快捷方式	0.590126
主目录	0.589974
守护进程	0.589937
DP	0.589882
if语句	0.589877
操作方法	0.589716
工作流程	0.589688
枚举类型	0.589600
二分查找	0.589508
自动更新	0.589494
递推	0.589350
父进程	0.589341
ASCII码	0.589303
可执行程序	0.589182
内存不足	0.589028
jar文件	0.588996
当前对象	0.588972
状态转移	0.588691
F5	0.588536
状态码	0.588512
类图	0.588508
动态加载	0.588418
浮点型	0.588361
网络通信	0.588163
使用场景	0.587997
文件保存	0.587568
异或	0.587477
命令行参数	0.587395
日志记录	0.587285
数据库服务器	0.587270
配置环境变量	0.587251
方法参数	0.587203
帮助文档	0.587145
静态库	0.587131
消息发送	0.587078
开发效率	0.586967
字符串数组	0.586904
安全问题	0.586822
消息处理	0.586715
文件包含	0.586710
最优解	0.586672
输入法	0.586633
请求数据	0.586618
路径和	0.586526
先进先出	0.586482
排序算法	0.586438
逆序	0.586140
系统设置	0.586003
更新数据	0.585949
压缩文件	0.585861
语法错误	0.585856
粒度	0.585856
用户交互	0.585688
传输层	0.585530
实例方法	0.585446
访问控制	0.585422
圆角	0.585318
系统变量	0.585213
修改时间	0.585203
网络层	0.585074
接口实现	0.585029
动态链接库	0.584875
命名规则	0.584840
TCP协议	0.584744
生成器	0.584644
静态成员	0.584514
可移植性	0.584509
事务处理	0.584363
定义类	0.584328
Windows系统	0.584171
顺时针	0.584156
并查集	0.584121
错误代码	0.584045
用户组	0.584025
物理地址	0.583959
二级	0.583959
建表	0.583908
两个指针	0.583857
八进制	0.583827
预编译	0.583669
重做	0.583669
Android平台	0.583598
显示图片	0.583521
新浪微博	0.583516
加载图片	0.583358
网络协议	0.583240
重新安装	0.583219
root权限	0.583096
像素点	0.583039
依赖注入	0.582998
最佳实践	0.582880
本地缓存	0.582813
关系数据库	0.582709
网络编程	0.582688
伪代码	0.582590
动态生成	0.582440
多进程	0.582299
转义字符	0.582174
系统服务	0.582122
初始化方法	0.582096
常用命令	0.582070
多核	0.581955
传输协议	0.581629
最短路径	0.581529
mysql数据库	0.581460
新技术	0.581323
java程序	0.581148
取模	0.581127
图片资源	0.581005
成员方法	0.580925
强制类型转换	0.580866
重绘	0.580808
文件列表	0.580797
进程间通信	0.580674
访问量	0.580626
java文件	0.580385
性能测试	0.580294
图层	0.580132
Java对象	0.580121
可见性	0.580019
下拉刷新	0.580000
第三栏	0.580000
段间	0.580000
续传	0.580000
可维护性	0.579975
历史记录	0.579948
归并排序	0.579889
安装程序	0.579873
远程服务器	0.579808
移出	0.579705
不区分大小写	0.579618
Object类	0.579585
存储结构	0.579514
二进制数	0.579400
jsp页面	0.579362
代理方法	0.579340
导航栏	0.579323
功能模块	0.579274
移动端	0.579247
子序列	0.579176
客户端程序	0.579017
自动启动	0.578984
依赖包	0.578890
文件下载	0.578808
系统时间	0.578797
程序启动	0.578786
数据安全	0.578697
集合类	0.578532
图形化	0.578432
最短路	0.578404
调试程序	0.578343
路径名	0.578177
网络接口	0.577998
加载数据	0.577959
异常信息	0.577909
可扩展	0.577539
映射文件	0.577280
Java开发	0.577263
MySQL数据库	0.577246
4G	0.577212
消息传递	0.577167
字符串常量	0.577099
数据丢失	0.577014
数据同步	0.577014
析构	0.577008
编译程序	0.576957
汇编语言	0.576861
SD卡	0.576855
软件系统	0.576656
请求头	0.576570
String类	0.576564
测试方法	0.576536
连线	0.576536
计算机系统	0.576496
超类	0.576473
分布式系统	0.576370
提供数据	0.576226
类成员	0.576008
数据挖掘	0.575973
算法实现	0.575817
原子操作	0.575719
运营商	0.575713
四舍五入	0.575684
调优	0.575557
企业级	0.575545
创建目录	0.575458
反编译	0.575307
Java应用	0.575277
目标对象	0.574968
编译安装	0.574768
安装配置	0.574562
多任务	0.574479
插入排序	0.574355
数据库查询	0.574320
反射机制	0.574308
示例程序	0.574308
数据项	0.574284
垃圾回收器	0.574171
面向对象编程	0.574064
对象模型	0.574058
系统管理员	0.574053
文件存储	0.574023
shell脚本	0.574017
工厂方法	0.573957
编译环境	0.573957
GET请求	0.573916
标记语言	0.573874
验证码	0.573826
窗口大小	0.573790
权值	0.573778
自动加载	0.573766
外网	0.573766
自动转换	0.573719
表空间	0.573485
变量类型	0.573365
操作过程	0.573154
后台线程	0.573057
接收端	0.572779
工厂模式	0.572736
数据传递	0.572669
聚类	0.572584
工厂类	0.572511
功能实现	0.572444
条件判断	0.572395
浏览器缓存	0.572358
数据库系统	0.572316
创建用户	0.572144
用户权限	0.572138
系统使用	0.572138
多用户	0.572003
等待状态	0.571948
数学公式	0.571886
开源软件	0.571855
命令行工具	0.571781
分割线	0.571763
回车键	0.571763
iOS培训	0.571726
分块	0.571658
类型变量	0.571627
弱引用	0.571546
Android培训	0.571503
知乎	0.571398
取整	0.571391
POST请求	0.571273
Web开发	0.571273
菜单项	0.571199
文件读取	0.571192
开发板	0.571143
位运算	0.571068
应用软件	0.570943
用户态	0.570936
类加载	0.570861
网络地址	0.570843
网络应用	0.570799
树形结构	0.570774
启动过程	0.570340
标题栏	0.570238
遍历数组	0.570074
方差	0.569991
灰度	0.569972
字典序	0.569877
内网	0.569864
数据区	0.569468
覆写	0.569404
iOS中	0.569321
事件驱动	0.569218
获取图片	0.569199
链路	0.569012
web项目	0.569006
存储位置	0.568973
动态创建	0.568883
设计思想	0.568838
观察者模式	0.568779
资源管理器	0.568773
安装方法	0.568734
网络设备	0.568702
归一化	0.568695
计算机科学	0.568637
无限循环	0.568461
字符流	0.568390
IE浏览器	0.568351
代理类	0.568298
首部	0.568292
提交数据	0.568259
反斜杠	0.568253
中序遍历	0.568129
表数据	0.568057
延迟加载	0.568024
触摸事件	0.567939
缓存机制	0.567919
模式匹配	0.567906
有向图	0.567866
发送邮件	0.567840
MAC地址	0.567662
前缀和	0.567609
通信协议	0.567471
系统配置	0.567438
显示文件	0.567424
存储单元	0.567345
工作模式	0.567345
三次握手	0.567219
虚拟主机	0.567146
双向链表	0.566993
本地方法	0.566993
网络数据	0.566993
监听事件	0.566959
子查询	0.566926
项目管理	0.566899
外部类	0.566846
源地址	0.566826
引用变量	0.566793
选择排序	0.566773
80端口	0.566766
Thread类	0.566759
中文字符	0.566726
奇偶	0.566585
头结点	0.566578
清除缓存	0.566504
表单提交	0.566484
业务需求	0.566410
支付宝	0.566410
数组名	0.566363
移动互联网	0.566235
系统设计	0.566201
图片加载	0.566147
复制文件	0.566141
Runnable接口	0.566053
约束条件	0.566039
程序崩溃	0.566019
工程文件	0.565965
信号处理	0.565951
智能手机	0.565931
二维码	0.565931
js代码	0.565802
健壮性	0.565748
类加载器	0.565686
耦合度	0.565659
3G	0.565434
服务程序	0.565181
当前路径	0.565174
关联关系	0.565139
压栈	0.565071
系统管理	0.565064
代理模式	0.565050
导入导出	0.564912
基本语法	0.564850
自定义控件	0.564823
开机启动	0.564816
代码编写	0.564788
环境搭建	0.564768
无向图	0.564726
C程序	0.564685
开源框架	0.564657
处理事件	0.564560
优先队列	0.564511
匿名内部类	0.564491
相互转换	0.564463
加密算法	0.564449
垃圾收集	0.564449
游戏开发	0.564414
贴图	0.564352
double类型	0.564310
删除表	0.564261
当前版本	0.564171
子视图	0.564136
虚拟地址	0.564115
横屏	0.564073
响应头	0.564017
请求处理	0.563849
系统架构	0.563835
最小生成树	0.563800
代码库	0.563702
源码分析	0.563659
用户程序	0.563659
TCP/IP协议	0.563638
动态添加	0.563617
字体颜色	0.563596
高效率	0.563589
版本库	0.563582
可选参数	0.563561
引脚	0.563554
海量数据	0.563476
访问网络	0.563469
退出程序	0.563469
对象方法	0.563427
基础设施	0.563399
执行流程	0.563279
重新运行	0.563272
java语言	0.563215
发行版	0.563187
位或	0.563130
大数据量	0.563109
linux内核	0.563101
中文乱码	0.563059
堆排序	0.563030
工作线程	0.562838
调试工具	0.562831
提交表单	0.562824
依赖库	0.562824
链接地址	0.562781
数据更新	0.562774
倒序	0.562681
循环语句	0.562574
信息保存	0.562538
图片上传	0.562538
垃圾回收机制	0.562524
命令提示符	0.562510
红黑树	0.562402
安装步骤	0.562366
存储引擎	0.562287
Windows平台	0.562266
提示框	0.562194
json数据	0.562187
页面加载	0.562172
参考文档	0.562114
变量声明	0.562064
数据共享	0.561789
嵌入式系统	0.561564
拟合	0.561542
基本知识	0.561287
架构师	0.561192
新建项目	0.561177
多继承	0.560950
无连接	0.560906
创建项目	0.560899
代码生成	0.560840
U盘	0.560685
架构设计	0.560582
多态性	0.560560
斜杠	0.560552
问题分析	0.560471
最优化	0.560463
非递归	0.560463
事务管理	0.560308
双精度	0.560308
项目经理	0.560285
Web应用程序	0.560278
易用性	0.560241
十进制数	0.560226
补全	0.560204
条件语句	0.560070
运行测试	0.560047
意识指纹	0.560000
监控盘	0.560000
控制工程	0.559995
匿名函数	0.559980
类型参数	0.559980
错误码	0.559876
代码分析	0.559853
程序猿	0.559786
shell命令	0.559771
类变量	0.559591
更新UI	0.559501
动态代理	0.559486
对象名	0.559245
高速缓存	0.559237
默认构造函数	0.559169
另存为	0.559169
微信公众号	0.559078
等待队列	0.559018
共享库	0.558965
包装类	0.558950
长连接	0.558896
web开发	0.558866
级联	0.558843
目的地址	0.558752
持久性	0.558676
自定义View	0.558584
文件传输	0.558554
数据交互	0.558531
设备驱动	0.558485
命令模式	0.558477
占用空间	0.558470
windows系统	0.558401
强引用	0.558393
异步加载	0.558386
SQL查询	0.558324
android系统	0.558294
C代码	0.558278
键值对	0.558179
IO操作	0.558148
数组类型	0.558040
日期时间	0.558009
